id,entity,order_id,amount,currency,status,method,captured,description,card_id,bank,vpa,fee,tax,created_at,notes
pay_Q5D2NZQE62L60G,payment,WB-107941,3209900,INR,captured,emi,TRUE,Payment for WB-107941 Rubber foot mat,,,,64198,11556,1773504900,
pay_ZU0ASP8SK430PK,payment,WB-108178,186300,INR,captured,wallet,TRUE,Payment for WB-108178 Copper water bottle,,,,3726,671,1773489000,
pay_HAZJUMTUG7BNCE,payment,WB-108210,5343800,INR,captured,wallet,TRUE,Payment for WB-108210 Trolley bag 24 inch,,,,106876,19238,1773478860,
pay_CB0XXY40VXEAEK,payment,WB-108309,623700,INR,captured,upi,TRUE,Payment for WB-108309 Steel tiffin carrier,,,,12474,2245,1773516960,
pay_GE3HWKSYHGUEL4,payment,WB-108548,7452700,INR,captured,upi,TRUE,Payment for WB-108548 Steel tiffin carrier,,,,149054,26830,1773513840,
pay_A2J77663SB4GWM,payment,WB-109003,8512200,INR,captured,upi,TRUE,Payment for WB-109003 Copper water bottle,,,,170244,30644,1773504240,
pay_PMN87917KQRZ5R,payment,WB-109039,2193085,INR,captured,card,TRUE,Payment for WB-109039 Mixer jar spare,,,,43862,7895,1773513480,
pay_RNWGFLQYB3PZ69,payment,WB-109061,2585212,INR,captured,upi,TRUE,Payment for WB-109061 Mixer jar spare,,,,51704,9307,1773519720,
pay_DQPUE2V35UFE5G,payment,WB-109075,8327074,INR,captured,card,TRUE,Payment for WB-109075 Copper water bottle,,,,166541,29977,1773492240,
pay_N4H9L6UKZHSPTG,payment,WB-109352,5699652,INR,captured,netbanking,TRUE,Payment for WB-109352 Coir door mat,,,,113993,20519,1773501240,
pay_C1F87Y1M3E4MS8,payment,WB-109424,8541178,INR,captured,netbanking,TRUE,Payment for WB-109424 Trolley bag 24 inch,,,,170824,30748,1773479580,
pay_TNU9W87FQLUC2H,payment,WB-109426,5025600,INR,captured,netbanking,TRUE,Payment for WB-109426 Coir door mat,,,,100512,18092,1773489840,
pay_HB6541AV2LD170,payment,WB-109605,8484900,INR,captured,emi,TRUE,Payment for WB-109605 Rubber foot mat,,,,169698,30546,1773504240,
pay_3PBMUBMMRBA2T2,payment,WB-109746,8145400,INR,captured,emi,TRUE,Payment for WB-109746 Coir door mat,,,,162908,29323,1773517740,
pay_JTAFBHV4VKX5E6,payment,WB-109977,3804876,INR,captured,wallet,TRUE,Payment for WB-109977 Steel tiffin carrier,,,,76098,13698,1773511320,
pay_8J96D329XXDX4M,payment,WB-104168,1833571,INR,captured,card,TRUE,Payment for WB-104168 Rubber foot mat,,,,36671,6601,1773567780,
pay_S747YE8H5CGHCG,payment,WB-104215,7324900,INR,captured,emi,TRUE,Payment for WB-104215 Coir door mat,,,,146498,26370,1773582780,
pay_Q85JXMDRG0AKN7,payment,WB-104228,6449548,INR,captured,card,TRUE,Payment for WB-104228 Mixer jar spare,,,,128991,23218,1773571140,
pay_C5GX9XC7Q4N262,payment,WB-104328,8777180,INR,captured,netbanking,TRUE,Payment for WB-104328 Rubber foot mat,,,,175544,31598,1773586020,
pay_JN1BHLTTYUF6JJ,payment,WB-104462,1872600,INR,captured,netbanking,TRUE,Payment for WB-104462 Mixer jar spare,,,,37452,6741,1773564360,
pay_20YKF6RR3NZ5EW,payment,WB-104475,4258500,INR,captured,card,TRUE,Payment for WB-104475 Rubber foot mat,,,,85170,15331,1773596160,
pay_75KHN77LP6AZMK,payment,WB-104622,5320800,INR,captured,wallet,TRUE,Payment for WB-104622 Steel tiffin carrier,,,,106416,19155,1773577920,
pay_LZLPLS3S7DPKML,payment,WB-104723,8236000,INR,captured,card,TRUE,Payment for WB-104723 Steel tiffin carrier,,,,164720,29650,1773586680,
pay_3ASE207VGZHHCX,payment,WB-104741,759900,INR,captured,emi,TRUE,Payment for WB-104741 Copper water bottle,,,,15198,2736,1773587580,
pay_7KGKHNN32E8UTK,payment,WB-104993,675647,INR,captured,netbanking,TRUE,Payment for WB-104993 Steel tiffin carrier,,,,13513,2432,1773594720,
pay_3XYA9T2A4KJ4BH,payment,WB-105502,8074112,INR,captured,netbanking,TRUE,Payment for WB-105502 Mixer jar spare,,,,161482,29067,1773584700,
pay_M5JD3V2KETWE2W,payment,WB-105797,4215831,INR,captured,wallet,TRUE,Payment for WB-105797 Coir door mat,,,,84317,15177,1773600840,
pay_2FDPKE31DWSH7X,payment,WB-106093,4282200,INR,captured,upi,TRUE,Payment for WB-106093 Rubber foot mat,,,,85644,15416,1773565200,
pay_WUDAX76Z0ZXWSN,payment,WB-106359,1923100,INR,captured,netbanking,TRUE,Payment for WB-106359 Mixer jar spare,,,,38462,6923,1773606600,
pay_8TXC3BQ6TYKS61,payment,WB-106495,8587900,INR,captured,emi,TRUE,Payment for WB-106495 Trolley bag 24 inch,,,,171758,30916,1773583620,
pay_6WARSMP64K58QC,payment,WB-106530,5700500,INR,captured,card,TRUE,Payment for WB-106530 Steel tiffin carrier,,,,114010,20522,1773602400,
pay_5EBVTJVQMBN53R,payment,WB-107207,6479400,INR,captured,emi,TRUE,Payment for WB-107207 Copper water bottle,,,,129588,23326,1773572100,
pay_XFJ03DSY7KL6T6,payment,WB-107396,363600,INR,captured,netbanking,TRUE,Payment for WB-107396 Copper water bottle,,,,7272,1309,1773587340,
pay_KY9NXDW4Y5B8EN,payment,WB-107510,6496300,INR,captured,wallet,TRUE,Payment for WB-107510 Steel tiffin carrier,,,,129926,23387,1773603300,
pay_74PTVQ8VFD4260,payment,WB-107598,5748432,INR,captured,emi,TRUE,Payment for WB-107598 Trolley bag 24 inch,,,,114969,20694,1773589620,
pay_21LKZKFKL7ZSSN,payment,WB-107629,7492200,INR,captured,upi,TRUE,Payment for WB-107629 Rubber foot mat,,,,149844,26972,1773602580,
pay_ANB21TMDP2A5QP,payment,WB-107655,7694800,INR,captured,wallet,TRUE,Payment for WB-107655 Rubber foot mat,,,,153896,27701,1773572820,
pay_6NEAP29N01GLB2,payment,WB-108052,3844059,INR,captured,card,TRUE,Payment for WB-108052 Trolley bag 24 inch,,,,76881,13839,1773580560,
pay_N8S02MQENXV5ED,payment,WB-108053,1660100,INR,captured,netbanking,TRUE,Payment for WB-108053 Steel tiffin carrier,,,,33202,5976,1773602400,
pay_KHXLZSRPF535Y2,payment,WB-108071,3185800,INR,captured,wallet,TRUE,Payment for WB-108071 Copper water bottle,,,,63716,11469,1773598860,
pay_NUN0NKPTSMAA39,payment,WB-108098,8680900,INR,captured,emi,TRUE,Payment for WB-108098 Mixer jar spare,,,,173618,31251,1773584460,
pay_P16951H0158XK1,payment,WB-108342,2456020,INR,captured,card,TRUE,Payment for WB-108342 Trolley bag 24 inch,,,,49120,8842,1773575040,
pay_V4SYRTJT99WKUS,payment,WB-108681,2743250,INR,captured,upi,TRUE,Payment for WB-108681 Copper water bottle,,,,54865,9876,1773590340,
pay_LMB821LNCDF8HB,payment,WB-108695,4634759,INR,captured,upi,TRUE,Payment for WB-108695 Mixer jar spare,,,,92695,16685,1773583140,
pay_DK7JAA8FYUS94E,payment,WB-108825,3002400,INR,captured,emi,TRUE,Payment for WB-108825 Coir door mat,,,,60048,10809,1773580380,
pay_YRAEAUNBJ645GS,payment,WB-108841,8990800,INR,captured,wallet,TRUE,Payment for WB-108841 Steel tiffin carrier,,,,179816,32367,1773564000,
pay_9U27J3LRFLWDE4,payment,WB-108936,1495320,INR,captured,wallet,TRUE,Payment for WB-108936 Rubber foot mat,,,,29906,5383,1773565440,
pay_DEP26GAEBKB20F,payment,WB-108954,4838282,INR,captured,upi,TRUE,Payment for WB-108954 Coir door mat,,,,96766,17418,1773608100,
pay_CBV9LNV4VE9KNJ,payment,WB-109131,2147400,INR,captured,emi,TRUE,Payment for WB-109131 Trolley bag 24 inch,,,,42948,7731,1773597840,
pay_R4BL222KGYPRG2,payment,WB-109480,4757949,INR,captured,emi,TRUE,Payment for WB-109480 Coir door mat,,,,95159,17129,1773572160,
pay_R0BPWVSNGWUGSY,payment,WB-109514,7297117,INR,captured,netbanking,TRUE,Payment for WB-109514 Copper water bottle,,,,145942,26270,1773566160,
pay_YLF8J2H8ZJUKWH,payment,WB-109798,6743599,INR,captured,card,TRUE,Payment for WB-109798 Coir door mat,,,,134872,24277,1773585480,
pay_2JGWL24HLFEM7L,payment,WB-109825,9079820,INR,captured,wallet,TRUE,Payment for WB-109825 Trolley bag 24 inch,,,,181596,32687,1773575220,
pay_L11JCE9WEVRY8W,payment,WB-109912,4151600,INR,captured,netbanking,TRUE,Payment for WB-109912 Mixer jar spare,,,,83032,14946,1773606780,
pay_KZFRWPMHEY5E4W,payment,WB-104027,4572500,INR,captured,card,TRUE,Payment for WB-104027 Steel tiffin carrier,,,,91450,16461,1773659400,
pay_QGKZTE36MV3XSQ,payment,WB-104166,7792800,INR,captured,wallet,TRUE,Payment for WB-104166 Coir door mat,,,,155856,28054,1773657960,
pay_EM06CQR9JN011K,payment,WB-104265,2357495,INR,captured,emi,TRUE,Payment for WB-104265 Copper water bottle,,,,47150,8487,1773674700,
pay_KYMKSVS6Y7CPXQ,payment,WB-104344,1072500,INR,captured,card,TRUE,Payment for WB-104344 Coir door mat,,,,21450,3861,1773680400,
pay_SLHGQU0NXZK3UR,payment,WB-104522,6511800,INR,captured,wallet,TRUE,Payment for WB-104522 Trolley bag 24 inch,,,,130236,23442,1773660420,
pay_ENAQWF9RK2TWBJ,payment,WB-104568,3100519,INR,captured,card,TRUE,Payment for WB-104568 Mixer jar spare,,,,62010,11162,1773676860,
pay_U3FM7R1X720N5K,payment,WB-104722,3470500,INR,captured,card,TRUE,Payment for WB-104722 Mixer jar spare,,,,69410,12494,1773663660,
pay_79K2D41EXVVE04,payment,WB-104745,3015773,INR,captured,upi,TRUE,Payment for WB-104745 Rubber foot mat,,,,60315,10857,1773663720,
pay_CGHPUUMAEAQQK3,payment,WB-104883,7623883,INR,captured,wallet,TRUE,Payment for WB-104883 Rubber foot mat,,,,152478,27446,1773691920,
pay_ZFJGVB858LX2QG,payment,WB-105156,5083884,INR,captured,wallet,TRUE,Payment for WB-105156 Copper water bottle,,,,101678,18302,1773690480,
pay_8YQBZG2TTPTKMC,payment,WB-105470,5930600,INR,captured,netbanking,TRUE,Payment for WB-105470 Trolley bag 24 inch,,,,118612,21350,1773667200,
pay_P30VVRJY3QTD1S,payment,WB-105563,2109200,INR,captured,upi,TRUE,Payment for WB-105563 Steel tiffin carrier,,,,42184,7593,1773648360,
pay_EN6P4CCLR84CAF,payment,WB-106118,2661937,INR,captured,emi,TRUE,Payment for WB-106118 Trolley bag 24 inch,,,,53239,9583,1773650640,
pay_15URLD6PTU0BPP,payment,WB-106230,2697200,INR,captured,upi,TRUE,Payment for WB-106230 Copper water bottle,,,,53944,9710,1773676560,
pay_KJBJASPGGRPV2V,payment,WB-106471,5868500,INR,captured,card,TRUE,Payment for WB-106471 Coir door mat,,,,117370,21127,1773650580,
pay_06K4ZMJ0GPWGG2,payment,WB-106567,6164251,INR,captured,upi,TRUE,Payment for WB-106567 Rubber foot mat,,,,123285,22191,1773651180,
pay_NLR42GZGT7FPGN,payment,WB-106627,7314407,INR,captured,emi,TRUE,Payment for WB-106627 Coir door mat,,,,146288,26332,1773653160,
pay_17N2SS4DZ619CX,payment,WB-106859,9069125,INR,captured,netbanking,TRUE,Payment for WB-106859 Coir door mat,,,,181382,32649,1773680700,
pay_FQLRKQY5VA9UK0,payment,WB-106897,5482900,INR,captured,emi,TRUE,Payment for WB-106897 Steel tiffin carrier,,,,109658,19738,1773678060,
pay_SXVMBQANR8GNWP,payment,WB-107488,3237400,INR,captured,emi,TRUE,Payment for WB-107488 Steel tiffin carrier,,,,64748,11655,1773685800,
pay_UM0C5QC3U9VNDQ,payment,WB-107530,6202100,INR,captured,netbanking,TRUE,Payment for WB-107530 Mixer jar spare,,,,124042,22328,1773692640,
pay_QUVDQSTPTRMWJK,payment,WB-107573,3521500,INR,captured,card,TRUE,Payment for WB-107573 Coir door mat,,,,70430,12677,1773686640,
pay_35SF6VBMW48ZMX,payment,WB-107870,9047200,INR,captured,upi,TRUE,Payment for WB-107870 Mixer jar spare,,,,180944,32570,1773687480,
pay_DNGMJ0KB2A2BRF,payment,WB-107929,3535614,INR,captured,netbanking,TRUE,Payment for WB-107929 Copper water bottle,,,,70712,12728,1773690600,
pay_M0DK5C3NAVX3KM,payment,WB-108014,7287105,INR,captured,netbanking,TRUE,Payment for WB-108014 Copper water bottle,,,,145742,26234,1773653160,
pay_KF57X9BKSZAK0R,payment,WB-108253,7473219,INR,captured,upi,TRUE,Payment for WB-108253 Steel tiffin carrier,,,,149464,26904,1773658980,
pay_7VBS30DW7A6VTJ,payment,WB-108335,632200,INR,captured,upi,TRUE,Payment for WB-108335 Steel tiffin carrier,,,,12644,2276,1773660600,
pay_ZDSJYEBW1198RN,payment,WB-108542,8456100,INR,captured,netbanking,TRUE,Payment for WB-108542 Mixer jar spare,,,,169122,30442,1773655740,
pay_P6665DCC5QENM0,payment,WB-108568,1607369,INR,captured,wallet,TRUE,Payment for WB-108568 Trolley bag 24 inch,,,,32147,5786,1773668580,
pay_AXH8T7Y88VV48D,payment,WB-108723,8685500,INR,captured,card,TRUE,Payment for WB-108723 Copper water bottle,,,,173710,31268,1773648900,
pay_TJPM3ZMG329MZR,payment,WB-108830,4205159,INR,captured,netbanking,TRUE,Payment for WB-108830 Copper water bottle,,,,84103,15139,1773673980,
pay_8Q3QNDUSPU1DC7,payment,WB-108872,3529900,INR,captured,emi,TRUE,Payment for WB-108872 Coir door mat,,,,70598,12708,1773653400,
pay_8FC6Q5HRAXU75X,payment,WB-109086,2291800,INR,captured,wallet,TRUE,Payment for WB-109086 Mixer jar spare,,,,45836,8250,1773677520,
pay_X95E2K6632W2PD,payment,WB-109103,615900,INR,captured,emi,TRUE,Payment for WB-109103 Trolley bag 24 inch,,,,12318,2217,1773653760,
pay_7ZV90UZPP8WZAB,payment,WB-109260,3545000,INR,captured,card,TRUE,Payment for WB-109260 Trolley bag 24 inch,,,,70900,12762,1773651120,
pay_WKLWYHLVJ6NFN8,payment,WB-109334,1802100,INR,captured,netbanking,TRUE,Payment for WB-109334 Rubber foot mat,,,,36042,6488,1773660180,
pay_7V6K82H7R86Y22,payment,WB-109483,4246900,INR,captured,emi,TRUE,Payment for WB-109483 Rubber foot mat,,,,84938,15289,1773661440,
pay_X28LVMYKNPGBZ5,payment,WB-109701,688400,INR,captured,emi,TRUE,Payment for WB-109701 Trolley bag 24 inch,,,,13768,2478,1773685980,
pay_VRK4W8EV3MTTPQ,payment,WB-109809,1105600,INR,captured,netbanking,TRUE,Payment for WB-109809 Rubber foot mat,,,,22112,3980,1773667560,
pay_Q2X71QLYD6X54Y,payment,WB-104309,7098323,INR,captured,wallet,TRUE,Payment for WB-104309 Coir door mat,,,,141966,25554,1773761040,
pay_QWXAG7GXW45MF7,payment,WB-104456,5136400,INR,captured,emi,TRUE,Payment for WB-104456 Mixer jar spare,,,,102728,18491,1773778020,
pay_W0BPR0M82JC6SH,payment,WB-104489,5811900,INR,captured,emi,TRUE,Payment for WB-104489 Mixer jar spare,,,,116238,20923,1773734940,
pay_8EKF4EPXBXJDSE,payment,WB-104646,6821900,INR,captured,emi,TRUE,Payment for WB-104646 Copper water bottle,,,,136438,24559,1773777660,
pay_YR3Z38D2JWYRWW,payment,WB-104757,7961600,INR,captured,netbanking,TRUE,Payment for WB-104757 Copper water bottle,,,,159232,28662,1773738600,
pay_7XXXMFA8G2GATG,payment,WB-104776,1556746,INR,captured,upi,TRUE,Payment for WB-104776 Mixer jar spare,,,,31135,5604,1773740940,
pay_SPFD0D7K7540E2,payment,WB-105187,327847,INR,captured,wallet,TRUE,Payment for WB-105187 Mixer jar spare,,,,6557,1180,1773767940,
pay_U9MN8FVU6FQY83,payment,WB-105198,5766709,INR,captured,upi,TRUE,Payment for WB-105198 Steel tiffin carrier,,,,115334,20760,1773753180,
pay_Q3JMEYL99HM3JZ,payment,WB-105245,8362600,INR,captured,netbanking,TRUE,Payment for WB-105245 Mixer jar spare,,,,167252,30105,1773767760,
pay_XKBPWTL31M5YMV,payment,WB-105416,3168600,INR,captured,netbanking,TRUE,Payment for WB-105416 Rubber foot mat,,,,63372,11407,1773771480,
pay_V53L8JAZYZT8R5,payment,WB-105517,5421500,INR,captured,card,TRUE,Payment for WB-105517 Mixer jar spare,,,,108430,19517,1773779880,
pay_HXBC6YZTQY29V3,payment,WB-105860,7645586,INR,captured,card,TRUE,Payment for WB-105860 Steel tiffin carrier,,,,152912,27524,1773752520,
pay_K813CHDYR16XSJ,payment,WB-105884,6639700,INR,captured,upi,TRUE,Payment for WB-105884 Coir door mat,,,,132794,23903,1773768360,
pay_LC3EFCZZGMEMRZ,payment,WB-105983,669748,INR,captured,upi,TRUE,Payment for WB-105983 Trolley bag 24 inch,,,,13395,2411,1773776340,
pay_07PPEWK2EVKB74,payment,WB-106684,7893342,INR,captured,wallet,TRUE,Payment for WB-106684 Coir door mat,,,,157867,28416,1773736800,
pay_29NCQP29DAHMWB,payment,WB-106867,7415904,INR,captured,emi,TRUE,Payment for WB-106867 Steel tiffin carrier,,,,148318,26697,1773754440,
pay_VA5RU0MZ2XRSEC,payment,WB-106934,555023,INR,captured,card,TRUE,Payment for WB-106934 Rubber foot mat,,,,11100,1998,1773743640,
pay_75L7BJ14T4QDMW,payment,WB-106942,1466800,INR,captured,wallet,TRUE,Payment for WB-106942 Coir door mat,,,,29336,5280,1773765000,
pay_R81E71PTBF7CA8,payment,WB-106984,3430500,INR,captured,card,TRUE,Payment for WB-106984 Trolley bag 24 inch,,,,68610,12350,1773770640,
pay_CTY2NYE4QDHLT6,payment,WB-107003,7302100,INR,captured,netbanking,TRUE,Payment for WB-107003 Copper water bottle,,,,146042,26288,1773776400,
pay_CLW73PHSNHHAPC,payment,WB-107185,7634100,INR,captured,netbanking,TRUE,Payment for WB-107185 Copper water bottle,,,,152682,27483,1773742680,
pay_4X81SBKXF51PY0,payment,WB-107295,6263300,INR,captured,wallet,TRUE,Payment for WB-107295 Rubber foot mat,,,,125266,22548,1773759120,
pay_A5H92TL9R8KCF7,payment,WB-107568,3043100,INR,captured,netbanking,TRUE,Payment for WB-107568 Rubber foot mat,,,,60862,10955,1773764640,
pay_ADJW39QRZD7G8S,payment,WB-107639,8668000,INR,captured,card,TRUE,Payment for WB-107639 Coir door mat,,,,173360,31205,1773769740,
pay_5NEWNMR44Z2W1A,payment,WB-107709,996943,INR,captured,emi,TRUE,Payment for WB-107709 Trolley bag 24 inch,,,,19939,3589,1773752820,
pay_F9UREY1JL8KF0T,payment,WB-107865,2445800,INR,captured,wallet,TRUE,Payment for WB-107865 Steel tiffin carrier,,,,48916,8805,1773779880,
pay_M5RM7AYA64N6XG,payment,WB-108443,1780500,INR,captured,card,TRUE,Payment for WB-108443 Trolley bag 24 inch,,,,35610,6410,1773780060,
pay_840ZU6YWH6S18P,payment,WB-108511,1840700,INR,captured,upi,TRUE,Payment for WB-108511 Steel tiffin carrier,,,,36814,6627,1773759120,
pay_08RUFMJ40Q7N3L,payment,WB-108644,1322293,INR,captured,upi,TRUE,Payment for WB-108644 Rubber foot mat,,,,26446,4760,1773767640,
pay_SL98PTMB7MRE96,payment,WB-108750,7483300,INR,captured,wallet,TRUE,Payment for WB-108750 Coir door mat,,,,149666,26940,1773737880,
pay_T5XX4DPFHZDHD8,payment,WB-108971,5472300,INR,captured,wallet,TRUE,Payment for WB-108971 Copper water bottle,,,,109446,19700,1773744360,
pay_64A9KSMG98X08B,payment,WB-109067,1103721,INR,captured,upi,TRUE,Payment for WB-109067 Trolley bag 24 inch,,,,22074,3973,1773770460,
pay_KXSZ0ZG8NCSLRN,payment,WB-109178,4259805,INR,captured,wallet,TRUE,Payment for WB-109178 Steel tiffin carrier,,,,85196,15335,1773735420,
pay_W873PMB5YRJXWT,payment,WB-109189,6811200,INR,captured,upi,TRUE,Payment for WB-109189 Trolley bag 24 inch,,,,136224,24520,1773749880,
pay_N5YEZSRAEWJ98M,payment,WB-109379,7235859,INR,captured,wallet,TRUE,Payment for WB-109379 Steel tiffin carrier,,,,144717,26049,1773780240,
pay_GW2ZWJ5RTQ708N,payment,WB-109497,7508200,INR,captured,upi,TRUE,Payment for WB-109497 Rubber foot mat,,,,150164,27030,1773769980,
pay_CKVNLDW6718G8R,payment,WB-109739,3556638,INR,captured,netbanking,TRUE,Payment for WB-109739 Rubber foot mat,,,,71133,12804,1773780420,
pay_V151ENRL8PDXBR,payment,WB-109897,6069700,INR,captured,upi,TRUE,Payment for WB-109897 Copper water bottle,,,,121394,21851,1773736800,
pay_CYPK2AT2AA7QN4,payment,WB-109908,6813100,INR,captured,netbanking,TRUE,Payment for WB-109908 Mixer jar spare,,,,136262,24527,1773747840,
pay_KAF3VU0PY0JMX1,payment,WB-104015,8193423,INR,captured,emi,TRUE,Payment for WB-104015 Trolley bag 24 inch,,,,163868,29496,1773850980,
pay_JU9QZP58H42F0W,payment,WB-104033,450600,INR,captured,netbanking,TRUE,Payment for WB-104033 Steel tiffin carrier,,,,9012,1622,1773852060,
pay_DQVWMH65F6P72P,payment,WB-104248,6284480,INR,captured,emi,TRUE,Payment for WB-104248 Trolley bag 24 inch,,,,125690,22624,1773828060,
pay_7EWE19Z0QKDGH9,payment,WB-104424,4528719,INR,captured,upi,TRUE,Payment for WB-104424 Copper water bottle,,,,90574,16303,1773824580,
pay_07JNBMAMGW31B9,payment,WB-104577,5079235,INR,captured,upi,TRUE,Payment for WB-104577 Coir door mat,,,,101585,18285,1773859800,
pay_TZ1K755UQ5LYJ4,payment,WB-104791,6160300,INR,captured,wallet,TRUE,Payment for WB-104791 Steel tiffin carrier,,,,123206,22177,1773848940,
pay_NKDART2HH7C6SE,payment,WB-105682,5072900,INR,captured,emi,TRUE,Payment for WB-105682 Copper water bottle,,,,101458,18262,1773830580,
pay_D2J6AQG2VE2CPH,payment,WB-105763,7249900,INR,captured,emi,TRUE,Payment for WB-105763 Copper water bottle,,,,144998,26100,1773834240,
pay_U8BMTND93728W6,payment,WB-105784,2470119,INR,captured,netbanking,TRUE,Payment for WB-105784 Coir door mat,,,,49402,8892,1773830940,
pay_02ZA0BHKMCGS6C,payment,WB-106058,6796515,INR,captured,card,TRUE,Payment for WB-106058 Mixer jar spare,,,,135930,24467,1773865680,
pay_1VYWRM8279Z05N,payment,WB-106349,5109900,INR,captured,emi,TRUE,Payment for WB-106349 Rubber foot mat,,,,102198,18396,1773853740,
pay_UUP5C2PTRA26FU,payment,WB-106392,6736400,INR,captured,emi,TRUE,Payment for WB-106392 Rubber foot mat,,,,134728,24251,1773836640,
pay_FJR6KXKXDH7HD8,payment,WB-106593,639300,INR,captured,wallet,TRUE,Payment for WB-106593 Mixer jar spare,,,,12786,2301,1773833760,
pay_CL34FC7AUUP750,payment,WB-106656,597000,INR,captured,card,TRUE,Payment for WB-106656 Rubber foot mat,,,,11940,2149,1773840180,
pay_Z64LC0WS6UKXDU,payment,WB-106689,7771874,INR,captured,wallet,TRUE,Payment for WB-106689 Copper water bottle,,,,155437,27979,1773831360,
pay_PLRQBLC33RBK52,payment,WB-106793,4005400,INR,captured,emi,TRUE,Payment for WB-106793 Mixer jar spare,,,,80108,14419,1773839220,
pay_SU01L7LKV3FG9M,payment,WB-106860,2141899,INR,captured,wallet,TRUE,Payment for WB-106860 Steel tiffin carrier,,,,42838,7711,1773835260,
pay_TN9GXJ6VRDCG56,payment,WB-106966,3356382,INR,captured,wallet,TRUE,Payment for WB-106966 Copper water bottle,,,,67128,12083,1773835380,
pay_BK647E1VMGF81Y,payment,WB-107194,403900,INR,captured,emi,TRUE,Payment for WB-107194 Steel tiffin carrier,,,,8078,1454,1773845340,
pay_UZ95EMK6SBZTAP,payment,WB-107318,7267996,INR,captured,emi,TRUE,Payment for WB-107318 Steel tiffin carrier,,,,145360,26165,1773827760,
pay_E98MLQSY4TBZ6V,payment,WB-107879,8981970,INR,captured,emi,TRUE,Payment for WB-107879 Rubber foot mat,,,,179639,32335,1773865200,
pay_F6DRHNS92DARWX,payment,WB-107908,8583100,INR,captured,netbanking,TRUE,Payment for WB-107908 Trolley bag 24 inch,,,,171662,30899,1773860280,
pay_DYJVWNG0H1D3SH,payment,WB-107924,5693300,INR,captured,wallet,TRUE,Payment for WB-107924 Coir door mat,,,,113866,20496,1773853560,
