Txn Id,Merchant Ref No,Payer VPA,Payer Name,Txn Date,Credit Date,Settlement Utr,Txn Amount,MDR,GST,Net Amount,Refund Amount,Status,Remarks
UPI232906176379,GLX-207733,prithvi03@ybl,Prithvi Seeds and Feeds Pvt Ltd,13/03/2026 09:40,14/03/2026,AXISUPI260314800,"₹58,201.00","₹1,164.02",₹209.52,"₹56,827.46",,SUCCESS,UPI collect for GLX-207733 Consignment despatch
UPI777535398039,GLX-208197,yamini88@ybl,Yamini Home Needs Pvt Ltd,13/03/2026 20:53,14/03/2026,AXISUPI260314500,"₹1,840.00",₹36.80,₹6.62,"₹1,796.58",,SUCCESS,UPI collect for GLX-208197 Secondary transport recovery
UPI158108079647,GLX-208399,chandravat12@oksbi,Chandravat Metals Private Limited,13/03/2026 09:32,15/03/2026,AXISUPI260315285,"₹35,704.85",₹714.10,₹128.54,"₹34,862.21",,SUCCESS,UPI collect for GLX-208399 Bulk despatch schedule A
UPI763464360673,GLX-208629,palashwood95@okkotak,Palashwood Interiors Pvt Ltd,13/03/2026 17:15,15/03/2026,AXISUPI260315187,"₹69,390.87","₹1,387.82",₹249.81,"₹67,753.24",,SUCCESS,UPI collect for GLX-208629 Bulk despatch schedule B
UPI161404705881,GLX-208821,ojas10@ybl,Ojas Lighting Private Limited,13/03/2026 17:03,14/03/2026,AXISUPI260314200,"₹17,722.00",₹354.44,₹63.80,"₹17,303.76",,SUCCESS,UPI collect for GLX-208821 Palletisation charges
UPI782665632273,GLX-209472,chirag46@okhdfcbank,Chirag Battery House Pvt Ltd,13/03/2026 19:23,14/03/2026,AXISUPI260314100,"₹30,150.00",₹603.00,₹108.54,"₹29,438.46",,SUCCESS,UPI collect for GLX-209472 Machinery hire charges
UPI481398577244,GLX-209820,sohrab94@okhdfcbank,Sohrab Auto Spares LLP,13/03/2026 09:13,14/03/2026,AXISUPI260314700,"₹35,016.00",₹700.32,₹126.06,"₹34,189.62",,SUCCESS,UPI collect for GLX-209820 Consignment despatch
UPI270109110240,GLX-204279,vindhya69@ybl,Vindhya Plastics Private Limited,14/03/2026 10:18,15/03/2026,AXISUPI260315878,"₹70,225.78","₹1,404.52",₹252.81,"₹68,568.45",,SUCCESS,UPI collect for GLX-204279 Annual maintenance billing
UPI430951520047,GLX-204306,meghdoot61@ybl,Meghdoot Packaging LLP,14/03/2026 12:26,15/03/2026,AXISUPI260315200,"₹80,983.00","₹1,619.66",₹291.54,"₹79,071.80",,SUCCESS,UPI collect for GLX-204306 Site erection charges
UPI796121225791,GLX-204798,ranjeet82@okaxis,Ranjeet Timber Depot Pvt Ltd,14/03/2026 18:24,15/03/2026,AXISUPI260315900,"₹57,419.00","₹1,148.38",₹206.71,"₹56,063.91",,SUCCESS,UPI collect for GLX-204798 Warehouse handling recovery
UPI910569928407,GLX-204835,barkat05@okaxis,Barkat Stationers Private Limited,14/03/2026 16:56,15/03/2026,AXISUPI260315894,"₹21,472.94",₹429.46,₹77.30,"₹20,966.18",,SUCCESS,UPI collect for GLX-204835 Trial batch supply
UPI481791541275,GLX-204936,vaayu43@okicici,Vaayu Organics Private Limited,14/03/2026 19:40,16/03/2026,AXISUPI260316863,"₹2,095.63",₹41.91,₹7.54,"₹2,046.18",,SUCCESS,UPI collect for GLX-204936 Testing and calibration charges
UPI865276694477,GLX-205493,chirag00@okaxis,Chirag Battery House Pvt Ltd,14/03/2026 18:47,15/03/2026,AXISUPI260315900,"₹61,595.00","₹1,231.90",₹221.74,"₹60,141.36",,SUCCESS,UPI collect for GLX-205493 Mould development charges
UPI281299174110,GLX-205598,devgiri85@okaxis,Devgiri Paints LLP,14/03/2026 09:10,15/03/2026,AXISUPI260315300,"₹33,752.00",₹675.04,₹121.51,"₹32,955.45",,SUCCESS,UPI collect for GLX-205598 Freight recovery billing
UPI887757677892,GLX-205926,ambar02@okkotak,Ambar Cold Rooms Pvt Ltd,14/03/2026 15:05,16/03/2026,AXISUPI260316235,"₹55,279.35","₹1,105.59",₹199.01,"₹53,974.75",,SUCCESS,UPI collect for GLX-205926 Warehouse handling recovery
UPI175734112866,GLX-206137,sitara52@okhdfcbank,Sitara Packaging Solutions Pvt Ltd,14/03/2026 09:04,15/03/2026,AXISUPI260315700,"₹94,560.00","₹1,891.20",₹340.42,"₹92,328.38",,SUCCESS,UPI collect for GLX-206137 Spare kit despatch
UPI571619386691,GLX-206216,bhavani68@ybl,Bhavani Steel Trading Pvt Ltd,14/03/2026 18:21,15/03/2026,AXISUPI260315800,"₹15,478.00",₹309.56,₹55.72,"₹15,112.72",,SUCCESS,UPI collect for GLX-206216 Tooling amortisation billing
UPI334033358018,GLX-206249,nirvaan06@okkotak,Nirvaan Agro Mills Pvt Ltd,14/03/2026 10:09,16/03/2026,AXISUPI260316403,"₹40,062.03",₹801.24,₹144.22,"₹39,116.57",,SUCCESS,UPI collect for GLX-206249 Palletisation charges
UPI402654306154,GLX-206463,rukmini50@okaxis,Rukmini Provisions Private Limited,14/03/2026 15:10,15/03/2026,AXISUPI260315900,"₹25,172.00",₹503.44,₹90.62,"₹24,577.94",,SUCCESS,UPI collect for GLX-206463 Scrap sale realisation
UPI312252444994,GLX-206521,shubhankar25@oksbi,Shubhankar Electricals LLP,14/03/2026 08:30,16/03/2026,AXISUPI260316555,"₹70,024.55","₹1,400.49",₹252.09,"₹68,371.97",,SUCCESS,UPI collect for GLX-206521 Machinery hire charges
UPI290873958628,GLX-206632,marudhar76@okhdfcbank,Marudhar Furnishings LLP,14/03/2026 11:16,15/03/2026,AXISUPI260315856,"₹33,019.56",₹660.39,₹118.87,"₹32,240.30",,SUCCESS,UPI collect for GLX-206632 Rework charges billed
UPI970895172622,GLX-206890,tanmay43@okaxis,Tanmay Toolroom Private Limited,14/03/2026 08:53,15/03/2026,AXISUPI260315792,"₹17,088.92",₹341.78,₹61.52,"₹16,685.62",,SUCCESS,UPI collect for GLX-206890 Design retainer billing
UPI589124534044,GLX-207535,sohrab64@okicici,Sohrab Auto Spares LLP,14/03/2026 17:06,16/03/2026,AXISUPI260316419,"₹17,184.19",₹343.68,₹61.86,"₹16,778.65",,SUCCESS,UPI collect for GLX-207535 Bulk despatch schedule A
UPI398504299707,GLX-207567,anokhi55@okhdfcbank,Anokhi Kitchenware Pvt Ltd,14/03/2026 15:00,15/03/2026,AXISUPI260315100,"₹12,402.00",₹248.04,₹44.65,"₹12,109.31",,SUCCESS,UPI collect for GLX-207567 Secondary transport recovery
UPI765223337761,GLX-207918,sanchit94@okhdfcbank,Sanchit Hardware Depot Pvt Ltd,14/03/2026 15:36,15/03/2026,AXISUPI260315700,"₹7,953.00",₹159.06,₹28.63,"₹7,765.31",,SUCCESS,UPI collect for GLX-207918 Job work conversion charges
UPI780506991481,GLX-208244,girnar51@okhdfcbank,Girnar Pipes and Fittings Pvt Ltd,14/03/2026 16:27,15/03/2026,AXISUPI260315700,"₹47,256.00",₹945.12,₹170.12,"₹46,140.76",,SUCCESS,UPI collect for GLX-208244 Export documentation recovery
UPI925784558365,GLX-208459,ekansh13@okhdfcbank,Ekansh Glassworks Private Limited,14/03/2026 16:26,15/03/2026,AXISUPI260315442,"₹36,624.42",₹732.49,₹131.85,"₹35,760.08",,SUCCESS,UPI collect for GLX-208459 Rework charges billed
UPI207295414470,GLX-208765,madhuban84@okaxis,Madhuban Nurseries Pvt Ltd,14/03/2026 12:29,15/03/2026,AXISUPI260315300,"₹21,368.00",₹427.36,₹76.92,"₹20,863.72",,SUCCESS,UPI collect for GLX-208765 Sample despatch billing
UPI848575392285,GLX-208875,chandravat10@okhdfcbank,Chandravat Metals Private Limited,14/03/2026 18:04,15/03/2026,AXISUPI260315700,"₹84,264.00","₹1,685.28",₹303.35,"₹82,275.37",,SUCCESS,UPI collect for GLX-208875 Consignment despatch
UPI832263858846,GLX-209252,naaz37@okhdfcbank,Naaz Fabrics Private Limited,14/03/2026 16:27,15/03/2026,AXISUPI260315100,"₹28,692.00",₹573.84,₹103.29,"₹28,014.87",,SUCCESS,UPI collect for GLX-209252 Packaging material supply
UPI374936461674,GLX-209741,jashan68@okaxis,Jashan Sports Goods Pvt Ltd,14/03/2026 12:52,15/03/2026,AXISUPI260315900,"₹75,230.00","₹1,504.60",₹270.83,"₹73,454.57",,SUCCESS,UPI collect for GLX-209741 Bulk despatch schedule B
UPI691371951034,GLX-209756,kaveri50@ybl,Kaveri Rubber Works Pvt Ltd,14/03/2026 15:40,15/03/2026,AXISUPI260315500,"₹86,476.00","₹1,729.52",₹311.31,"₹84,435.17",,SUCCESS,UPI collect for GLX-209756 Contract manufacturing charges
UPI560839452700,GLX-204134,sitara64@ybl,Sitara Packaging Solutions Pvt Ltd,15/03/2026 10:22,16/03/2026,AXISUPI260316932,"₹67,652.32","₹1,353.05",₹243.55,"₹66,055.72",,SUCCESS,UPI collect for GLX-204134 Warehouse handling recovery
UPI382097122105,GLX-204326,vaayu11@okhdfcbank,Vaayu Organics Private Limited,15/03/2026 10:18,16/03/2026,AXISUPI260316100,"₹37,575.00",₹751.50,₹135.27,"₹36,688.23",,SUCCESS,UPI collect for GLX-204326 Scrap sale realisation
UPI474363624240,GLX-205108,ekansh68@okhdfcbank,Ekansh Glassworks Private Limited,15/03/2026 17:09,16/03/2026,AXISUPI260316100,"₹1,413.00",₹28.26,₹5.09,"₹1,379.65",,SUCCESS,UPI collect for GLX-205108 Labelling job billing
UPI317366610321,GLX-205444,kalanjali81@okaxis,Kalanjali Crafts Pvt Ltd,15/03/2026 14:29,16/03/2026,AXISUPI260316600,"₹32,522.00",₹650.44,₹117.08,"₹31,754.48",,SUCCESS,UPI collect for GLX-205444 Site erection charges
UPI410848184035,GLX-205995,neelkanth73@okaxis,Neelkanth Ceramics Pvt Ltd,15/03/2026 18:01,16/03/2026,AXISUPI260316300,"₹64,982.00","₹1,299.64",₹233.94,"₹63,448.42",,SUCCESS,UPI collect for GLX-205995 Machinery hire charges
UPI913775497232,GLX-206087,bhavani67@okhdfcbank,Bhavani Steel Trading Pvt Ltd,15/03/2026 10:55,16/03/2026,AXISUPI260316700,"₹70,800.00","₹1,416.00",₹254.88,"₹69,129.12",,SUCCESS,UPI collect for GLX-206087 Trial batch supply
UPI353200992699,GLX-206279,sanchit19@ybl,Sanchit Hardware Depot Pvt Ltd,15/03/2026 18:30,16/03/2026,AXISUPI260316800,"₹20,635.00",₹412.70,₹74.29,"₹20,148.01",,SUCCESS,UPI collect for GLX-206279 Site erection charges
UPI392497529777,GLX-206483,yamini84@okaxis,Yamini Home Needs Pvt Ltd,15/03/2026 20:38,16/03/2026,AXISUPI260316600,"₹80,150.00","₹1,603.00",₹288.54,"₹78,258.46",,SUCCESS,UPI collect for GLX-206483 Export documentation recovery
UPI761712963310,GLX-206628,ranjeet86@okaxis,Ranjeet Timber Depot Pvt Ltd,15/03/2026 12:34,16/03/2026,AXISUPI260316486,"₹32,592.86",₹651.86,₹117.33,"₹31,823.67",,SUCCESS,UPI collect for GLX-206628 Spare kit despatch
UPI737726416518,GLX-206931,utsav23@oksbi,Utsav Bakers LLP,15/03/2026 14:13,17/03/2026,AXISUPI260317453,"₹87,096.53","₹1,741.93",₹313.55,"₹85,041.05",,SUCCESS,UPI collect for GLX-206931 Testing and calibration charges
UPI695263131016,GLX-206951,suvarna26@okaxis,Suvarna Weaves LLP,15/03/2026 19:43,16/03/2026,AXISUPI260316900,"₹43,982.00",₹879.64,₹158.34,"₹42,944.02",,SUCCESS,UPI collect for GLX-206951 Rework charges billed
UPI511377800174,GLX-207061,sohrab54@okhdfcbank,Sohrab Auto Spares LLP,15/03/2026 09:13,16/03/2026,AXISUPI260316100,"₹80,334.00","₹1,606.68",₹289.20,"₹78,438.12",,SUCCESS,UPI collect for GLX-207061 Consignment despatch
UPI944259203782,GLX-207085,girnar12@oksbi,Girnar Pipes and Fittings Pvt Ltd,15/03/2026 09:23,17/03/2026,AXISUPI260317219,"₹44,650.19",₹893.00,₹160.74,"₹43,596.45",,SUCCESS,UPI collect for GLX-207085 Secondary transport recovery
UPI331005004738,GLX-207576,tarangini64@okaxis,Tarangini Prints LLP,15/03/2026 10:01,16/03/2026,AXISUPI260316600,"₹45,482.00",₹909.64,₹163.74,"₹44,408.62",,SUCCESS,UPI collect for GLX-207576 Packaging material supply
UPI734066858449,GLX-207594,madhuban01@okhdfcbank,Madhuban Nurseries Pvt Ltd,15/03/2026 16:04,16/03/2026,AXISUPI260316400,"₹23,151.00",₹463.02,₹83.34,"₹22,604.64",,SUCCESS,UPI collect for GLX-207594 Palletisation charges
UPI605394973283,GLX-207697,palashwood00@ybl,Palashwood Interiors Pvt Ltd,15/03/2026 11:40,16/03/2026,AXISUPI260316800,"₹42,874.00",₹857.48,₹154.35,"₹41,862.17",,SUCCESS,UPI collect for GLX-207697 Contract manufacturing charges
UPI109821506269,GLX-207919,devgiri32@okhdfcbank,Devgiri Paints LLP,15/03/2026 17:36,16/03/2026,AXISUPI260316100,"₹5,184.00",₹103.68,₹18.66,"₹4,964.66",,SUCCESS,UPI collect for GLX-207919 Annual maintenance billing
UPI122932363725,GLX-207972,bhoomi38@okhdfcbank,Bhoomi Tiles and Sanitary LLP,15/03/2026 10:47,16/03/2026,AXISUPI260316838,"₹64,699.38","₹1,293.99",₹232.92,"₹63,172.47",,SUCCESS,UPI collect for GLX-207972 Trial batch supply
UPI451777369185,GLX-208043,kesari89@ybl,Kesari Handlooms Pvt Ltd,15/03/2026 18:39,16/03/2026,AXISUPI260316614,"₹68,216.14","₹1,364.32",₹245.58,"₹66,606.24",,SUCCESS,UPI collect for GLX-208043 Freight recovery billing
UPI735765228291,GLX-208253,barkat50@okhdfcbank,Barkat Stationers Private Limited,15/03/2026 17:36,16/03/2026,AXISUPI260316100,"₹40,401.00",₹808.02,₹145.44,"₹39,447.54",,SUCCESS,UPI collect for GLX-208253 Tooling amortisation billing
UPI915479405039,GLX-208429,meghdoot38@okaxis,Meghdoot Packaging LLP,15/03/2026 08:06,16/03/2026,AXISUPI260316900,"₹32,831.00",₹656.62,₹118.19,"₹32,056.19",,SUCCESS,UPI collect for GLX-208429 Job work conversion charges
UPI226436457884,GLX-209341,prithvi22@okaxis,Prithvi Seeds and Feeds Pvt Ltd,15/03/2026 10:55,16/03/2026,AXISUPI260316816,"₹70,909.16","₹1,418.18",₹255.27,"₹69,235.71",,SUCCESS,UPI collect for GLX-209341 Bulk despatch schedule A
UPI153849546274,GLX-209443,ojas96@okkotak,Ojas Lighting Private Limited,15/03/2026 13:33,17/03/2026,AXISUPI260317901,"₹57,779.01","₹1,155.58",₹208.00,"₹56,415.43",,SUCCESS,UPI collect for GLX-209443 Sample despatch billing
UPI195162569609,GLX-209613,kaveri05@okaxis,Kaveri Rubber Works Pvt Ltd,15/03/2026 15:06,16/03/2026,AXISUPI260316300,"₹49,601.00",₹992.02,₹178.56,"₹48,430.42",,SUCCESS,UPI collect for GLX-209613 Bulk despatch schedule B
UPI348049879225,GLX-209626,shubhankar09@okaxis,Shubhankar Electricals LLP,15/03/2026 08:52,16/03/2026,AXISUPI260316300,"₹53,741.00","₹1,074.82",₹193.47,"₹52,472.71",,SUCCESS,UPI collect for GLX-209626 Mould development charges
UPI144272798325,GLX-209730,naaz17@okkotak,Naaz Fabrics Private Limited,15/03/2026 10:26,17/03/2026,AXISUPI260317859,"₹92,815.59","₹1,856.31",₹334.14,"₹90,625.14",,SUCCESS,UPI collect for GLX-209730 Design retainer billing
UPI378575574476,GLX-204119,vindhya70@oksbi,Vindhya Plastics Private Limited,16/03/2026 20:32,18/03/2026,AXISUPI260318945,"₹37,709.45",₹754.19,₹135.75,"₹36,819.51",,SUCCESS,UPI collect for GLX-204119 Freight recovery billing
UPI233657222062,GLX-204203,marudhar86@okaxis,Marudhar Furnishings LLP,16/03/2026 13:33,17/03/2026,AXISUPI260317600,"₹53,411.00","₹1,068.22",₹192.28,"₹52,150.50",,SUCCESS,UPI collect for GLX-204203 Labelling job billing
UPI169829851608,GLX-204487,rukmini69@okaxis,Rukmini Provisions Private Limited,16/03/2026 15:06,17/03/2026,AXISUPI260317300,"₹51,239.00","₹1,024.78",₹184.46,"₹50,029.76",,SUCCESS,UPI collect for GLX-204487 Testing and calibration charges
UPI688139752800,GLX-204659,jashan86@okaxis,Jashan Sports Goods Pvt Ltd,16/03/2026 19:29,17/03/2026,AXISUPI260317600,"₹31,586.00",₹631.72,₹113.71,"₹30,840.57",,SUCCESS,UPI collect for GLX-204659 Contract manufacturing charges
UPI590404025189,GLX-204843,nirvaan00@ybl,Nirvaan Agro Mills Pvt Ltd,16/03/2026 17:23,17/03/2026,AXISUPI260317530,"₹59,548.30","₹1,190.97",₹214.37,"₹58,142.96",,SUCCESS,UPI collect for GLX-204843 Sample despatch billing
UPI775411533856,GLX-204905,meghdoot04@okhdfcbank,Meghdoot Packaging LLP,16/03/2026 19:32,17/03/2026,AXISUPI260317100,"₹18,108.00",₹362.16,₹65.19,"₹17,680.65",,SUCCESS,UPI collect for GLX-204905 Site erection charges
UPI472853477537,GLX-205600,bhoomi21@okkotak,Bhoomi Tiles and Sanitary LLP,16/03/2026 14:18,18/03/2026,AXISUPI260318703,"₹27,942.03",₹558.84,₹100.59,"₹27,282.60",,SUCCESS,UPI collect for GLX-205600 Tooling amortisation billing
UPI897935411343,GLX-205735,kesari66@okaxis,Kesari Handlooms Pvt Ltd,16/03/2026 17:52,17/03/2026,AXISUPI260317600,"₹65,012.00","₹1,300.24",₹234.04,"₹63,477.72",,SUCCESS,UPI collect for GLX-205735 Annual maintenance billing
UPI912228771761,GLX-205935,yamini77@okicici,Yamini Home Needs Pvt Ltd,16/03/2026 17:28,18/03/2026,AXISUPI260318347,"₹64,127.47","₹1,282.55",₹230.86,"₹62,614.06",,SUCCESS,UPI collect for GLX-205935 Secondary transport recovery
UPI143857272364,GLX-206151,anokhi85@okaxis,Anokhi Kitchenware Pvt Ltd,16/03/2026 08:43,17/03/2026,AXISUPI260317900,"₹35,207.00",₹704.14,₹126.75,"₹34,376.11",,SUCCESS,UPI collect for GLX-206151 Export documentation recovery
UPI999131837321,GLX-206389,barkat85@okkotak,Barkat Stationers Private Limited,16/03/2026 15:38,18/03/2026,AXISUPI260318295,"₹84,322.95","₹1,686.46",₹303.56,"₹82,332.93",,SUCCESS,UPI collect for GLX-206389 Trial batch supply
UPI819201241055,GLX-206867,neelkanth02@ybl,Neelkanth Ceramics Pvt Ltd,16/03/2026 18:44,17/03/2026,AXISUPI260317800,"₹59,785.00","₹1,195.70",₹215.23,"₹58,374.07",,SUCCESS,UPI collect for GLX-206867 Mould development charges
UPI845883777676,GLX-207027,utsav86@okaxis,Utsav Bakers LLP,16/03/2026 13:20,17/03/2026,AXISUPI260317900,"₹3,068.00",₹61.36,₹11.04,"₹2,995.60",,SUCCESS,UPI collect for GLX-207027 Scrap sale realisation
UPI919875043353,GLX-207262,chandravat70@ybl,Chandravat Metals Private Limited,16/03/2026 20:41,17/03/2026,AXISUPI260317104,"₹68,310.04","₹1,366.20",₹245.92,"₹66,697.92",,SUCCESS,UPI collect for GLX-207262 Bulk despatch schedule A
UPI566446784095,GLX-207447,tarangini66@ybl,Tarangini Prints LLP,16/03/2026 11:07,17/03/2026,AXISUPI260317200,"₹60,841.00","₹1,216.82",₹219.03,"₹59,405.15",,SUCCESS,UPI collect for GLX-207447 Design retainer billing
UPI336969503665,GLX-207628,kaveri93@okaxis,Kaveri Rubber Works Pvt Ltd,16/03/2026 08:29,17/03/2026,AXISUPI260317780,"₹39,354.80",₹787.10,₹141.68,"₹38,426.02",,SUCCESS,UPI collect for GLX-207628 Contract manufacturing charges
UPI100485480875,GLX-207657,kalanjali18@ybl,Kalanjali Crafts Pvt Ltd,16/03/2026 13:16,17/03/2026,AXISUPI260317800,"₹14,362.00",₹287.24,₹51.70,"₹14,023.06",,SUCCESS,UPI collect for GLX-207657 Job work conversion charges
UPI168796457583,GLX-207802,palashwood31@okaxis,Palashwood Interiors Pvt Ltd,16/03/2026 12:01,17/03/2026,AXISUPI260317300,"₹77,384.00","₹1,547.68",₹278.58,"₹75,557.74",,SUCCESS,UPI collect for GLX-207802 Bulk despatch schedule B
UPI748334766081,GLX-207946,ekansh61@ybl,Ekansh Glassworks Private Limited,16/03/2026 11:37,17/03/2026,AXISUPI260317350,"₹86,366.50","₹1,727.33",₹310.92,"₹84,328.25",,SUCCESS,UPI collect for GLX-207946 Rework charges billed
UPI190629531631,GLX-208098,tanmay78@oksbi,Tanmay Toolroom Private Limited,16/03/2026 12:30,18/03/2026,AXISUPI260318315,"₹95,663.15","₹1,913.26",₹344.39,"₹93,405.50",,SUCCESS,UPI collect for GLX-208098 Packaging material supply
UPI768627406885,GLX-208188,ranjeet81@okaxis,Ranjeet Timber Depot Pvt Ltd,16/03/2026 09:20,17/03/2026,AXISUPI260317300,"₹87,230.00","₹1,744.60",₹314.03,"₹85,171.37",,SUCCESS,UPI collect for GLX-208188 Warehouse handling recovery
UPI476420309300,GLX-208376,ojas13@oksbi,Ojas Lighting Private Limited,16/03/2026 18:42,18/03/2026,AXISUPI260318297,"₹15,589.97",₹311.80,₹56.12,"₹15,222.05",,SUCCESS,UPI collect for GLX-208376 Palletisation charges
UPI138824373064,GLX-208889,chirag47@ybl,Chirag Battery House Pvt Ltd,16/03/2026 13:15,17/03/2026,AXISUPI260317716,"₹87,666.16","₹1,753.32",₹315.60,"₹85,597.24",,SUCCESS,UPI collect for GLX-208889 Machinery hire charges
UPI718536575976,GLX-209742,prithvi05@ybl,Prithvi Seeds and Feeds Pvt Ltd,16/03/2026 19:47,17/03/2026,AXISUPI260317356,"₹32,672.56",₹653.45,₹117.62,"₹31,901.49",,SUCCESS,UPI collect for GLX-209742 Consignment despatch
UPI727720615919,GLX-209939,ambar08@okhdfcbank,Ambar Cold Rooms Pvt Ltd,16/03/2026 19:00,17/03/2026,AXISUPI260317400,"₹29,523.00",₹590.46,₹106.28,"₹28,826.26",,SUCCESS,UPI collect for GLX-209939 Spare kit despatch
UPI360592246000,GLX-204039,chirag21@okhdfcbank,Chirag Battery House Pvt Ltd,17/03/2026 11:04,18/03/2026,AXISUPI260318700,"₹68,586.00","₹1,371.72",₹246.91,"₹66,967.37",,SUCCESS,UPI collect for GLX-204039 Mould development charges
UPI690532143825,GLX-204248,suvarna11@ybl,Suvarna Weaves LLP,17/03/2026 20:46,18/03/2026,AXISUPI260318290,"₹70,525.90","₹1,410.52",₹253.89,"₹68,861.49",,SUCCESS,UPI collect for GLX-204248 Labelling job billing
UPI857125662160,GLX-204412,bhoomi66@oksbi,Bhoomi Tiles and Sanitary LLP,17/03/2026 16:05,19/03/2026,AXISUPI260319291,"₹93,241.91","₹1,864.84",₹335.67,"₹91,041.40",,SUCCESS,UPI collect for GLX-204412 Trial batch supply
UPI947596893712,GLX-204545,girnar56@okaxis,Girnar Pipes and Fittings Pvt Ltd,17/03/2026 15:06,18/03/2026,AXISUPI260318300,"₹3,737.00",₹74.74,₹13.45,"₹3,648.81",,SUCCESS,UPI collect for GLX-204545 Export documentation recovery
UPI774042041606,GLX-204679,sohrab49@okaxis,Sohrab Auto Spares LLP,17/03/2026 19:55,18/03/2026,AXISUPI260318576,"₹12,892.76",₹257.86,₹46.41,"₹12,588.49",,SUCCESS,UPI collect for GLX-204679 Bulk despatch schedule A
UPI841833012815,GLX-205196,ojas64@ybl,Ojas Lighting Private Limited,17/03/2026 19:35,18/03/2026,AXISUPI260318200,"₹26,470.00",₹529.40,₹95.29,"₹25,845.31",,SUCCESS,UPI collect for GLX-205196 Sample despatch billing
UPI830190125957,GLX-205398,chandravat24@ybl,Chandravat Metals Private Limited,17/03/2026 09:30,18/03/2026,AXISUPI260318500,"₹95,359.00","₹1,907.18",₹343.29,"₹93,108.53",,SUCCESS,UPI collect for GLX-205398 Consignment despatch
UPI257155091310,GLX-205500,shubhankar29@okicici,Shubhankar Electricals LLP,17/03/2026 09:23,19/03/2026,AXISUPI260319407,"₹92,901.07","₹1,858.02",₹334.44,"₹90,708.61",,SUCCESS,UPI collect for GLX-205500 Machinery hire charges
UPI579573658457,GLX-205890,rukmini50@oksbi,Rukmini Provisions Private Limited,17/03/2026 08:11,19/03/2026,AXISUPI260319123,"₹22,707.23",₹454.14,₹81.75,"₹22,171.34",,SUCCESS,UPI collect for GLX-205890 Scrap sale realisation
