Posting Date,Document No,Journal,GL Account Code,Cost Centre,External Ref,Customer,Narrative,Debit,Credit,Currency
01-Apr-2026,DOC/2026/209624,SALES,4120-REV-DOM,CC-PNQ-01,GLX-209624,Palashwood Interiors Pvt Ltd,Contract manufacturing charges,,34939.19,INR
02-Apr-2026,DOC/2026/204352,SALES,4150-REV-DOM,CC-HYD-01,GLX-204352,Marudhar Furnishings LLP,Labelling job billing,,52288.03,INR
02-Apr-2026,DOC/2026/204413,SALES,4130-REV-DOM,CC-BLR-01,GLX-204413,Rukmini Provisions Private Limited,Testing and calibration charges,,23540.86,INR
02-Apr-2026,DOC/2026/204828,SALES,4160-REV-DOM,CC-MYS-01,GLX-204828,Ekansh Glassworks Private Limited,Rework charges billed,,13967.00,INR
02-Apr-2026,DOC/2026/205212,SALES,4120-REV-DOM,CC-PNQ-01,GLX-205212,Utsav Bakers LLP,Scrap sale realisation,,12949.08,INR
02-Apr-2026,DOC/2026/205243,SALES,4150-REV-DOM,CC-BLR-02,GLX-205243,Kesari Handlooms Pvt Ltd,Annual maintenance billing,,85426.00,INR
02-Apr-2026,DOC/2026/205667,SALES,4150-REV-DOM,CC-BLR-02,GLX-205667,Tarangini Prints LLP,Design retainer billing,,2686.00,INR
02-Apr-2026,DOC/2026/205728,SALES,4140-REV-DOM,CC-MYS-01,GLX-205728,Nirvaan Agro Mills Pvt Ltd,Sample despatch billing,,79587.00,INR
02-Apr-2026,DOC/2026/205933,SALES,4160-REV-DOM,CC-BLR-01,GLX-205933,Chirag Battery House Pvt Ltd,Machinery hire charges,,68375.00,INR
02-Apr-2026,DOC/2026/206041,SALES,4130-REV-DOM,CC-BLR-02,GLX-206041,Meghdoot Packaging LLP,Site erection charges,,92606.00,INR
02-Apr-2026,DOC/2026/206320,SALES,4150-REV-DOM,CC-MYS-01,GLX-206320,Neelkanth Ceramics Pvt Ltd,Mould development charges,,20332.00,INR
02-Apr-2026,DOC/2026/206851,SALES,4120-REV-DOM,CC-PNQ-01,GLX-206851,Vindhya Plastics Private Limited,Freight recovery billing,,85789.76,INR
02-Apr-2026,DOC/2026/206918,SALES,4160-REV-DOM,CC-MYS-01,GLX-206918,Bhoomi Tiles and Sanitary LLP,Tooling amortisation billing,,26117.00,INR
02-Apr-2026,DOC/2026/207109,SALES,4140-REV-DOM,CC-HYD-01,GLX-207109,Chandravat Metals Private Limited,Bulk despatch schedule A,,28293.00,INR
02-Apr-2026,DOC/2026/207164,SALES,4150-REV-DOM,CC-BLR-02,GLX-207164,Kaveri Rubber Works Pvt Ltd,Contract manufacturing charges,,3196.82,INR
02-Apr-2026,DOC/2026/207496,SALES,4130-REV-DOM,CC-BLR-01,GLX-207496,Naaz Fabrics Private Limited,Packaging material supply,,41300.00,INR
02-Apr-2026,DOC/2026/207736,SALES,4110-REV-DOM,CC-BLR-01,GLX-207736,Anokhi Kitchenware Pvt Ltd,Export documentation recovery,,29670.00,INR
02-Apr-2026,DOC/2026/207852,SALES,4150-REV-DOM,CC-BLR-01,GLX-207852,Ranjeet Timber Depot Pvt Ltd,Warehouse handling recovery,,71170.35,INR
02-Apr-2026,DOC/2026/208803,SALES,4130-REV-DOM,CC-PNQ-01,GLX-208803,Barkat Stationers Private Limited,Trial batch supply,,25724.00,INR
02-Apr-2026,DOC/2026/208845,SALES,4130-REV-DOM,CC-BLR-01,GLX-208845,Yamini Home Needs Pvt Ltd,Secondary transport recovery,,80810.00,INR
02-Apr-2026,DOC/2026/209056,SALES,4120-REV-DOM,CC-BLR-02,GLX-209056,Prithvi Seeds and Feeds Pvt Ltd,Consignment despatch,,40471.08,INR
02-Apr-2026,DOC/2026/209240,SALES,4110-REV-DOM,CC-PNQ-01,GLX-209240,Palashwood Interiors Pvt Ltd,Bulk despatch schedule B,,19494.00,INR
02-Apr-2026,DOC/2026/209285,SALES,4160-REV-DOM,CC-BLR-01,GLX-209285,Madhuban Nurseries Pvt Ltd,Sample despatch billing,,14915.83,INR
02-Apr-2026,DOC/2026/209910,SALES,4150-REV-DOM,CC-BLR-01,GLX-209910,Ojas Lighting Private Limited,Palletisation charges,,43990.69,INR
02-Apr-2026,DOC/2026/209953,SALES,4130-REV-DOM,CC-MYS-01,GLX-209953,Ambar Cold Rooms Pvt Ltd,Spare kit despatch,,20012.00,INR
03-Apr-2026,DOC/2026/204054,SALES,4140-REV-DOM,CC-MYS-01,GLX-204054,Sanchit Hardware Depot Pvt Ltd,Job work conversion charges,,16137.32,INR
03-Apr-2026,DOC/2026/204152,SALES,4110-REV-DOM,CC-BLR-02,GLX-204152,Chandravat Metals Private Limited,Consignment despatch,,41736.70,INR
03-Apr-2026,DOC/2026/204298,SALES,4130-REV-DOM,CC-MYS-01,GLX-204298,Devgiri Paints LLP,Freight recovery billing,,36212.07,INR
03-Apr-2026,DOC/2026/204497,SALES,4160-REV-DOM,CC-HYD-01,GLX-204497,Bhoomi Tiles and Sanitary LLP,Trial batch supply,,22103.60,INR
03-Apr-2026,DOC/2026/204713,SALES,4110-REV-DOM,CC-MYS-01,GLX-204713,Girnar Pipes and Fittings Pvt Ltd,Export documentation recovery,,95472.82,INR
03-Apr-2026,DOC/2026/204821,SALES,4150-REV-DOM,CC-BLR-01,GLX-204821,Vaayu Organics Private Limited,Testing and calibration charges,,75850.00,INR
03-Apr-2026,DOC/2026/205355,SALES,4130-REV-DOM,CC-BLR-02,GLX-205355,Yamini Home Needs Pvt Ltd,Export documentation recovery,,37166.00,INR
03-Apr-2026,DOC/2026/205386,SALES,4130-REV-DOM,CC-BLR-01,GLX-205386,Jashan Sports Goods Pvt Ltd,Bulk despatch schedule B,,81620.00,INR
03-Apr-2026,DOC/2026/205745,SALES,4130-REV-DOM,CC-HYD-01,GLX-205745,Kalanjali Crafts Pvt Ltd,Site erection charges,,94028.00,INR
03-Apr-2026,DOC/2026/205885,SALES,4110-REV-DOM,CC-MYS-01,GLX-205885,Palashwood Interiors Pvt Ltd,Contract manufacturing charges,,51102.00,INR
03-Apr-2026,DOC/2026/206304,SALES,4140-REV-DOM,CC-PNQ-01,GLX-206304,Bhavani Steel Trading Pvt Ltd,Tooling amortisation billing,,34719.69,INR
03-Apr-2026,DOC/2026/206342,SALES,4160-REV-DOM,CC-PNQ-01,GLX-206342,Tanmay Toolroom Private Limited,Design retainer billing,,87929.00,INR
03-Apr-2026,DOC/2026/206520,SALES,4120-REV-DOM,CC-BLR-01,GLX-206520,Tarangini Prints LLP,Packaging material supply,,76945.00,INR
03-Apr-2026,DOC/2026/206587,SALES,4150-REV-DOM,CC-MYS-01,GLX-206587,Suvarna Weaves LLP,Labelling job billing,,84892.16,INR
03-Apr-2026,DOC/2026/207140,SALES,4120-REV-DOM,CC-PNQ-01,GLX-207140,Ambar Cold Rooms Pvt Ltd,Warehouse handling recovery,,63949.65,INR
03-Apr-2026,DOC/2026/207861,SALES,4140-REV-DOM,CC-MYS-01,GLX-207861,Vindhya Plastics Private Limited,Annual maintenance billing,,32037.00,INR
03-Apr-2026,DOC/2026/207951,SALES,4110-REV-DOM,CC-BLR-02,GLX-207951,Anokhi Kitchenware Pvt Ltd,Secondary transport recovery,,70506.00,INR
03-Apr-2026,DOC/2026/208329,SALES,4140-REV-DOM,CC-MYS-01,GLX-208329,Ojas Lighting Private Limited,Sample despatch billing,,59427.29,INR
03-Apr-2026,DOC/2026/208339,SALES,4150-REV-DOM,CC-BLR-02,GLX-208339,Utsav Bakers LLP,Testing and calibration charges,,56026.59,INR
03-Apr-2026,DOC/2026/208453,SALES,4120-REV-DOM,CC-BLR-01,GLX-208453,Chirag Battery House Pvt Ltd,Mould development charges,,59365.93,INR
03-Apr-2026,DOC/2026/208508,SALES,4160-REV-DOM,CC-BLR-02,GLX-208508,Sohrab Auto Spares LLP,Bulk despatch schedule A,,27251.00,INR
03-Apr-2026,DOC/2026/208514,SALES,4110-REV-DOM,CC-HYD-01,GLX-208514,Rukmini Provisions Private Limited,Scrap sale realisation,,67218.00,INR
03-Apr-2026,DOC/2026/208874,SALES,4130-REV-DOM,CC-HYD-01,GLX-208874,Shubhankar Electricals LLP,Machinery hire charges,,73358.00,INR
03-Apr-2026,DOC/2026/208925,SALES,4140-REV-DOM,CC-BLR-01,GLX-208925,Nirvaan Agro Mills Pvt Ltd,Palletisation charges,,27465.99,INR
03-Apr-2026,DOC/2026/209502,SALES,4140-REV-DOM,CC-BLR-01,GLX-209502,Marudhar Furnishings LLP,Rework charges billed,,14055.00,INR
03-Apr-2026,DOC/2026/209593,SALES,4160-REV-DOM,CC-BLR-02,GLX-209593,Sitara Packaging Solutions Pvt Ltd,Spare kit despatch,,37181.80,INR
04-Apr-2026,DOC/2026/204143,SALES,4110-REV-DOM,CC-PNQ-01,GLX-204143,Tanmay Toolroom Private Limited,Packaging material supply,,21744.00,INR
04-Apr-2026,DOC/2026/204233,SALES,4140-REV-DOM,CC-BLR-01,GLX-204233,Naaz Fabrics Private Limited,Design retainer billing,,20925.00,INR
04-Apr-2026,DOC/2026/204241,SALES,4150-REV-DOM,CC-HYD-01,GLX-204241,Anokhi Kitchenware Pvt Ltd,Export documentation recovery,,5218.00,INR
04-Apr-2026,DOC/2026/204369,SALES,4110-REV-DOM,CC-BLR-01,GLX-204369,Vindhya Plastics Private Limited,Freight recovery billing,,16470.66,INR
04-Apr-2026,DOC/2026/204410,SALES,4130-REV-DOM,CC-PNQ-01,GLX-204410,Vaayu Organics Private Limited,Scrap sale realisation,,51614.38,INR
04-Apr-2026,DOC/2026/204717,SALES,4160-REV-DOM,CC-BLR-02,GLX-204717,Prithvi Seeds and Feeds Pvt Ltd,Bulk despatch schedule A,,35681.00,INR
04-Apr-2026,DOC/2026/205445,SALES,4130-REV-DOM,CC-HYD-01,GLX-205445,Nirvaan Agro Mills Pvt Ltd,Sample despatch billing,,72218.91,INR
04-Apr-2026,DOC/2026/205484,SALES,4140-REV-DOM,CC-PNQ-01,GLX-205484,Barkat Stationers Private Limited,Tooling amortisation billing,,74289.97,INR
04-Apr-2026,DOC/2026/205758,SALES,4120-REV-DOM,CC-HYD-01,GLX-205758,Suvarna Weaves LLP,Rework charges billed,,93823.00,INR
04-Apr-2026,DOC/2026/205817,SALES,4120-REV-DOM,CC-BLR-01,GLX-205817,Jashan Sports Goods Pvt Ltd,Contract manufacturing charges,,31615.00,INR
04-Apr-2026,DOC/2026/206001,SALES,4110-REV-DOM,CC-HYD-01,GLX-206001,Bhavani Steel Trading Pvt Ltd,Trial batch supply,,48618.00,INR
04-Apr-2026,DOC/2026/206161,SALES,4160-REV-DOM,CC-PNQ-01,GLX-206161,Madhuban Nurseries Pvt Ltd,Palletisation charges,,7019.68,INR
04-Apr-2026,DOC/2026/206294,SALES,4160-REV-DOM,CC-BLR-01,GLX-206294,Girnar Pipes and Fittings Pvt Ltd,Secondary transport recovery,,58385.00,INR
04-Apr-2026,DOC/2026/206351,SALES,4160-REV-DOM,CC-BLR-02,GLX-206351,Kesari Handlooms Pvt Ltd,Freight recovery billing,,83741.00,INR
04-Apr-2026,DOC/2026/206540,SALES,4110-REV-DOM,CC-HYD-01,GLX-206540,Ekansh Glassworks Private Limited,Labelling job billing,,60888.00,INR
04-Apr-2026,DOC/2026/206635,SALES,4140-REV-DOM,CC-HYD-01,GLX-206635,Neelkanth Ceramics Pvt Ltd,Machinery hire charges,,19803.18,INR
04-Apr-2026,DOC/2026/206782,SALES,4160-REV-DOM,CC-PNQ-01,GLX-206782,Kaveri Rubber Works Pvt Ltd,Bulk despatch schedule B,,47969.00,INR
04-Apr-2026,DOC/2026/206801,SALES,4160-REV-DOM,CC-BLR-02,GLX-206801,Shubhankar Electricals LLP,Mould development charges,,34061.00,INR
04-Apr-2026,DOC/2026/207196,SALES,4160-REV-DOM,CC-BLR-02,GLX-207196,Ranjeet Timber Depot Pvt Ltd,Spare kit despatch,,57761.00,INR
04-Apr-2026,DOC/2026/207229,SALES,4150-REV-DOM,CC-MYS-01,GLX-207229,Devgiri Paints LLP,Annual maintenance billing,,41212.00,INR
04-Apr-2026,DOC/2026/207391,SALES,4130-REV-DOM,CC-BLR-01,GLX-207391,Meghdoot Packaging LLP,Job work conversion charges,,54980.83,INR
04-Apr-2026,DOC/2026/208045,SALES,4160-REV-DOM,CC-HYD-01,GLX-208045,Rukmini Provisions Private Limited,Testing and calibration charges,,19523.14,INR
04-Apr-2026,DOC/2026/208559,SALES,4120-REV-DOM,CC-MYS-01,GLX-208559,Sitara Packaging Solutions Pvt Ltd,Warehouse handling recovery,,47857.00,INR
04-Apr-2026,DOC/2026/208867,SALES,4150-REV-DOM,CC-BLR-02,GLX-208867,Sanchit Hardware Depot Pvt Ltd,Site erection charges,,66196.13,INR
04-Apr-2026,DOC/2026/209586,SALES,4110-REV-DOM,CC-MYS-01,GLX-209586,Sohrab Auto Spares LLP,Consignment despatch,,3072.66,INR
05-Apr-2026,DOC/2026/204095,SALES,4110-REV-DOM,CC-BLR-01,GLX-204095,Tarangini Prints LLP,Design retainer billing,,87330.45,INR
05-Apr-2026,DOC/2026/204219,SALES,4140-REV-DOM,CC-HYD-01,GLX-204219,Naaz Fabrics Private Limited,Packaging material supply,,8793.00,INR
05-Apr-2026,DOC/2026/204237,SALES,4150-REV-DOM,CC-MYS-01,GLX-204237,Ambar Cold Rooms Pvt Ltd,Spare kit despatch,,90112.56,INR
05-Apr-2026,DOC/2026/204407,SALES,4160-REV-DOM,CC-BLR-01,GLX-204407,Yamini Home Needs Pvt Ltd,Secondary transport recovery,,1655.00,INR
05-Apr-2026,DOC/2026/204597,SALES,4120-REV-DOM,CC-HYD-01,GLX-204597,Neelkanth Ceramics Pvt Ltd,Mould development charges,,87643.00,INR
05-Apr-2026,DOC/2026/204935,SALES,4130-REV-DOM,CC-HYD-01,GLX-204935,Kesari Handlooms Pvt Ltd,Annual maintenance billing,,95378.00,INR
05-Apr-2026,DOC/2026/204946,SALES,4150-REV-DOM,CC-BLR-02,GLX-204946,Sohrab Auto Spares LLP,Bulk despatch schedule A,,5926.22,INR
05-Apr-2026,DOC/2026/205451,SALES,4110-REV-DOM,CC-BLR-02,GLX-205451,Meghdoot Packaging LLP,Site erection charges,,50136.01,INR
05-Apr-2026,DOC/2026/206038,SALES,4120-REV-DOM,CC-BLR-02,GLX-206038,Girnar Pipes and Fittings Pvt Ltd,Export documentation recovery,,87901.00,INR
05-Apr-2026,DOC/2026/206496,SALES,4140-REV-DOM,CC-HYD-01,GLX-206496,Utsav Bakers LLP,Scrap sale realisation,,17343.48,INR
05-Apr-2026,DOC/2026/206932,SALES,4110-REV-DOM,CC-BLR-01,GLX-206932,Devgiri Paints LLP,Freight recovery billing,,70350.57,INR
05-Apr-2026,DOC/2026/207092,SALES,4130-REV-DOM,CC-BLR-02,GLX-207092,Ojas Lighting Private Limited,Palletisation charges,,85286.00,INR
05-Apr-2026,DOC/2026/207728,SALES,4150-REV-DOM,CC-HYD-01,GLX-207728,Ranjeet Timber Depot Pvt Ltd,Warehouse handling recovery,,52828.00,INR
05-Apr-2026,DOC/2026/207862,SALES,4140-REV-DOM,CC-MYS-01,GLX-207862,Shubhankar Electricals LLP,Machinery hire charges,,70137.00,INR
05-Apr-2026,DOC/2026/207889,SALES,4120-REV-DOM,CC-BLR-01,GLX-207889,Marudhar Furnishings LLP,Labelling job billing,,35425.00,INR
05-Apr-2026,DOC/2026/208140,SALES,4120-REV-DOM,CC-BLR-01,GLX-208140,Kalanjali Crafts Pvt Ltd,Job work conversion charges,,50665.53,INR
05-Apr-2026,DOC/2026/208281,SALES,4140-REV-DOM,CC-HYD-01,GLX-208281,Kaveri Rubber Works Pvt Ltd,Contract manufacturing charges,,3213.66,INR
05-Apr-2026,DOC/2026/208381,SALES,4150-REV-DOM,CC-MYS-01,GLX-208381,Barkat Stationers Private Limited,Trial batch supply,,49342.76,INR
05-Apr-2026,DOC/2026/208402,SALES,4160-REV-DOM,CC-MYS-01,GLX-208402,Madhuban Nurseries Pvt Ltd,Sample despatch billing,,29627.00,INR
05-Apr-2026,DOC/2026/208567,SALES,4140-REV-DOM,CC-MYS-01,GLX-208567,Bhoomi Tiles and Sanitary LLP,Tooling amortisation billing,,67497.00,INR
05-Apr-2026,DOC/2026/208592,SALES,4110-REV-DOM,CC-BLR-02,GLX-208592,Chandravat Metals Private Limited,Bulk despatch schedule A,,85896.00,INR
05-Apr-2026,DOC/2026/208936,SALES,4150-REV-DOM,CC-PNQ-01,GLX-208936,Prithvi Seeds and Feeds Pvt Ltd,Consignment despatch,,7774.00,INR
05-Apr-2026,DOC/2026/209159,SALES,4110-REV-DOM,CC-HYD-01,GLX-209159,Vaayu Organics Private Limited,Testing and calibration charges,,83568.00,INR
05-Apr-2026,DOC/2026/209498,SALES,4110-REV-DOM,CC-BLR-01,GLX-209498,Palashwood Interiors Pvt Ltd,Bulk despatch schedule B,,36720.24,INR
05-Apr-2026,DOC/2026/209663,SALES,4120-REV-DOM,CC-MYS-01,GLX-209663,Chirag Battery House Pvt Ltd,Machinery hire charges,,49507.00,INR
05-Apr-2026,DOC/2026/209856,SALES,4140-REV-DOM,CC-BLR-01,GLX-209856,Ekansh Glassworks Private Limited,Rework charges billed,,92895.00,INR
06-Apr-2026,DOC/2026/204322,SALES,4130-REV-DOM,CC-BLR-02,GLX-204322,Sanchit Hardware Depot Pvt Ltd,Job work conversion charges,,26756.92,INR
06-Apr-2026,DOC/2026/204420,SALES,4130-REV-DOM,CC-BLR-02,GLX-204420,Rukmini Provisions Private Limited,Scrap sale realisation,,23186.02,INR
06-Apr-2026,DOC/2026/204644,SALES,4130-REV-DOM,CC-BLR-02,GLX-204644,Neelkanth Ceramics Pvt Ltd,Machinery hire charges,,72026.85,INR
06-Apr-2026,DOC/2026/204687,SALES,4120-REV-DOM,CC-MYS-01,GLX-204687,Chandravat Metals Private Limited,Consignment despatch,,68647.14,INR
06-Apr-2026,DOC/2026/204707,SALES,4110-REV-DOM,CC-HYD-01,GLX-204707,Palashwood Interiors Pvt Ltd,Contract manufacturing charges,,50268.00,INR
06-Apr-2026,DOC/2026/205163,SALES,4110-REV-DOM,CC-PNQ-01,GLX-205163,Tarangini Prints LLP,Packaging material supply,,3654.00,INR
06-Apr-2026,DOC/2026/205877,SALES,4120-REV-DOM,CC-BLR-01,GLX-205877,Bhavani Steel Trading Pvt Ltd,Tooling amortisation billing,,34765.00,INR
06-Apr-2026,DOC/2026/205916,SALES,4140-REV-DOM,CC-HYD-01,GLX-205916,Bhoomi Tiles and Sanitary LLP,Trial batch supply,,1653.91,INR
06-Apr-2026,DOC/2026/206025,SALES,4110-REV-DOM,CC-MYS-01,GLX-206025,Ambar Cold Rooms Pvt Ltd,Warehouse handling recovery,,37692.13,INR
06-Apr-2026,DOC/2026/206107,SALES,4120-REV-DOM,CC-BLR-02,GLX-206107,Tanmay Toolroom Private Limited,Design retainer billing,,27931.00,INR
06-Apr-2026,DOC/2026/206549,SALES,4120-REV-DOM,CC-BLR-01,GLX-206549,Yamini Home Needs Pvt Ltd,Export documentation recovery,,865.00,INR
06-Apr-2026,DOC/2026/206619,SALES,4110-REV-DOM,CC-MYS-01,GLX-206619,Ojas Lighting Private Limited,Sample despatch billing,,12072.00,INR
06-Apr-2026,DOC/2026/206930,SALES,4140-REV-DOM,CC-BLR-02,GLX-206930,Nirvaan Agro Mills Pvt Ltd,Palletisation charges,,41061.55,INR
06-Apr-2026,DOC/2026/207127,SALES,4110-REV-DOM,CC-BLR-01,GLX-207127,Vindhya Plastics Private Limited,Annual maintenance billing,,77520.00,INR
06-Apr-2026,DOC/2026/207135,SALES,4120-REV-DOM,CC-MYS-01,GLX-207135,Kesari Handlooms Pvt Ltd,Freight recovery billing,,57577.78,INR
06-Apr-2026,DOC/2026/207745,SALES,4130-REV-DOM,CC-MYS-01,GLX-207745,Utsav Bakers LLP,Testing and calibration charges,,30002.28,INR
06-Apr-2026,DOC/2026/208139,SALES,4140-REV-DOM,CC-BLR-02,GLX-208139,Prithvi Seeds and Feeds Pvt Ltd,Bulk despatch schedule A,,46191.98,INR
06-Apr-2026,DOC/2026/208405,SALES,4140-REV-DOM,CC-BLR-01,GLX-208405,Suvarna Weaves LLP,Labelling job billing,,29055.00,INR
06-Apr-2026,DOC/2026/208721,SALES,4120-REV-DOM,CC-HYD-01,GLX-208721,Kalanjali Crafts Pvt Ltd,Site erection charges,,55183.00,INR
06-Apr-2026,DOC/2026/208783,SALES,4120-REV-DOM,CC-BLR-01,GLX-208783,Jashan Sports Goods Pvt Ltd,Bulk despatch schedule B,,60025.57,INR
06-Apr-2026,DOC/2026/208786,SALES,4160-REV-DOM,CC-BLR-02,GLX-208786,Anokhi Kitchenware Pvt Ltd,Secondary transport recovery,,83261.00,INR
06-Apr-2026,DOC/2026/209162,SALES,4140-REV-DOM,CC-MYS-01,GLX-209162,Ranjeet Timber Depot Pvt Ltd,Spare kit despatch,,78147.09,INR
06-Apr-2026,DOC/2026/209487,SALES,4140-REV-DOM,CC-MYS-01,GLX-209487,Marudhar Furnishings LLP,Rework charges billed,,15207.10,INR
06-Apr-2026,DOC/2026/209544,SALES,4120-REV-DOM,CC-BLR-01,GLX-209544,Sitara Packaging Solutions Pvt Ltd,Spare kit despatch,,49045.69,INR
06-Apr-2026,DOC/2026/209912,SALES,4130-REV-DOM,CC-BLR-01,GLX-209912,Chirag Battery House Pvt Ltd,Mould development charges,,48080.37,INR
07-Apr-2026,DOC/2026/204042,SALES,4130-REV-DOM,CC-HYD-01,GLX-204042,Jashan Sports Goods Pvt Ltd,Contract manufacturing charges,,26828.53,INR
07-Apr-2026,DOC/2026/204137,SALES,4120-REV-DOM,CC-PNQ-01,GLX-204137,Meghdoot Packaging LLP,Job work conversion charges,,70759.00,INR
07-Apr-2026,DOC/2026/204272,SALES,4160-REV-DOM,CC-MYS-01,GLX-204272,Naaz Fabrics Private Limited,Design retainer billing,,40427.97,INR
07-Apr-2026,DOC/2026/204334,SALES,4120-REV-DOM,CC-PNQ-01,GLX-204334,Kalanjali Crafts Pvt Ltd,Job work conversion charges,,24439.00,INR
07-Apr-2026,DOC/2026/204478,SALES,4130-REV-DOM,CC-BLR-01,GLX-204478,Rukmini Provisions Private Limited,Testing and calibration charges,,54020.31,INR
07-Apr-2026,DOC/2026/204755,SALES,4110-REV-DOM,CC-BLR-02,GLX-204755,Sitara Packaging Solutions Pvt Ltd,Warehouse handling recovery,,54906.41,INR
07-Apr-2026,DOC/2026/205246,SALES,4140-REV-DOM,CC-MYS-01,GLX-205246,Madhuban Nurseries Pvt Ltd,Palletisation charges,,18027.00,INR
07-Apr-2026,DOC/2026/205471,SALES,4140-REV-DOM,CC-MYS-01,GLX-205471,Barkat Stationers Private Limited,Tooling amortisation billing,,94917.00,INR
07-Apr-2026,DOC/2026/205517,SALES,4130-REV-DOM,CC-PNQ-01,GLX-205517,Vaayu Organics Private Limited,Scrap sale realisation,,37544.00,INR
07-Apr-2026,DOC/2026/205631,SALES,4150-REV-DOM,CC-BLR-02,GLX-205631,Sanchit Hardware Depot Pvt Ltd,Site erection charges,,60646.00,INR
07-Apr-2026,DOC/2026/205784,SALES,4140-REV-DOM,CC-HYD-01,GLX-205784,Chirag Battery House Pvt Ltd,Machinery hire charges,,93573.00,INR
07-Apr-2026,DOC/2026/206000,SALES,4130-REV-DOM,CC-HYD-01,GLX-206000,Anokhi Kitchenware Pvt Ltd,Export documentation recovery,,49658.25,INR
07-Apr-2026,DOC/2026/206100,SALES,4160-REV-DOM,CC-BLR-02,GLX-206100,Tanmay Toolroom Private Limited,Packaging material supply,,92531.22,INR
07-Apr-2026,DOC/2026/206204,SALES,4150-REV-DOM,CC-HYD-01,GLX-206204,Girnar Pipes and Fittings Pvt Ltd,Secondary transport recovery,,37438.84,INR
07-Apr-2026,DOC/2026/206345,SALES,4120-REV-DOM,CC-HYD-01,GLX-206345,Sohrab Auto Spares LLP,Consignment despatch,,77113.00,INR
07-Apr-2026,DOC/2026/206425,SALES,4160-REV-DOM,CC-BLR-02,GLX-206425,Kaveri Rubber Works Pvt Ltd,Bulk despatch schedule B,,94301.00,INR
07-Apr-2026,DOC/2026/206487,SALES,4140-REV-DOM,CC-BLR-02,GLX-206487,Shubhankar Electricals LLP,Mould development charges,,1251.00,INR
07-Apr-2026,DOC/2026/207299,SALES,4130-REV-DOM,CC-HYD-01,GLX-207299,Suvarna Weaves LLP,Rework charges billed,,14918.00,INR
07-Apr-2026,DOC/2026/207602,SALES,4150-REV-DOM,CC-PNQ-01,GLX-207602,Devgiri Paints LLP,Annual maintenance billing,,54574.64,INR
07-Apr-2026,DOC/2026/207872,SALES,4160-REV-DOM,CC-BLR-02,GLX-207872,Ekansh Glassworks Private Limited,Labelling job billing,,32801.00,INR
07-Apr-2026,DOC/2026/207963,SALES,4150-REV-DOM,CC-BLR-01,GLX-207963,Bhavani Steel Trading Pvt Ltd,Trial batch supply,,85240.00,INR
07-Apr-2026,DOC/2026/207969,SALES,4110-REV-DOM,CC-PNQ-01,GLX-207969,Marudhar Furnishings LLP,Labelling job billing,,51744.84,INR
07-Apr-2026,DOC/2026/208637,SALES,4140-REV-DOM,CC-PNQ-01,GLX-208637,Nirvaan Agro Mills Pvt Ltd,Sample despatch billing,,42639.00,INR
07-Apr-2026,DOC/2026/209468,SALES,4120-REV-DOM,CC-BLR-01,GLX-209468,Ambar Cold Rooms Pvt Ltd,Spare kit despatch,,36745.55,INR
07-Apr-2026,DOC/2026/209469,SALES,4160-REV-DOM,CC-BLR-02,GLX-209469,Vindhya Plastics Private Limited,Freight recovery billing,,13841.68,INR
08-Apr-2026,DOC/2026/204010,SALES,4160-REV-DOM,CC-MYS-01,GLX-204010,Barkat Stationers Private Limited,Trial batch supply,,63467.39,INR
08-Apr-2026,DOC/2026/204260,SALES,4120-REV-DOM,CC-PNQ-01,GLX-204260,Devgiri Paints LLP,Freight recovery billing,,48169.00,INR
08-Apr-2026,DOC/2026/204691,SALES,4110-REV-DOM,CC-HYD-01,GLX-204691,Palashwood Interiors Pvt Ltd,Bulk despatch schedule B,,30588.00,INR
08-Apr-2026,DOC/2026/204872,SALES,4160-REV-DOM,CC-MYS-01,GLX-204872,Ekansh Glassworks Private Limited,Rework charges billed,,9047.00,INR
08-Apr-2026,DOC/2026/205288,SALES,4120-REV-DOM,CC-BLR-01,GLX-205288,Naaz Fabrics Private Limited,Packaging material supply,,35275.82,INR
08-Apr-2026,DOC/2026/205424,SALES,4130-REV-DOM,CC-MYS-01,GLX-205424,Sitara Packaging Solutions Pvt Ltd,Spare kit despatch,,1712.00,INR
08-Apr-2026,DOC/2026/205579,SALES,4150-REV-DOM,CC-BLR-02,GLX-205579,Shubhankar Electricals LLP,Machinery hire charges,,56656.55,INR
08-Apr-2026,DOC/2026/205639,SALES,4130-REV-DOM,CC-BLR-01,GLX-205639,Vaayu Organics Private Limited,Testing and calibration charges,,4790.00,INR
08-Apr-2026,DOC/2026/206478,SALES,4130-REV-DOM,CC-MYS-01,GLX-206478,Neelkanth Ceramics Pvt Ltd,Mould development charges,,37952.00,INR
08-Apr-2026,DOC/2026/206676,SALES,4160-REV-DOM,CC-HYD-01,GLX-206676,Sohrab Auto Spares LLP,Bulk despatch schedule A,,80033.00,INR
08-Apr-2026,DOC/2026/207040,SALES,4140-REV-DOM,CC-BLR-01,GLX-207040,Tarangini Prints LLP,Design retainer billing,,90285.16,INR
08-Apr-2026,DOC/2026/207087,SALES,4130-REV-DOM,CC-BLR-01,GLX-207087,Girnar Pipes and Fittings Pvt Ltd,Export documentation recovery,,24500.15,INR
08-Apr-2026,DOC/2026/207204,SALES,4150-REV-DOM,CC-MYS-01,GLX-207204,Sanchit Hardware Depot Pvt Ltd,Job work conversion charges,,51862.74,INR
